epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,1141.71,0.74276,0.83269,1.08395,0.97122,0.97647,0.99215,0.81456,0.6406,0.48945,0.92758,0.000524048,0.000524048,0.000524048
121,1151.31,0.7187,0.7874,1.06356,0.96793,0.9743,0.98814,0.81529,0.62029,0.49067,0.92656,0.000520048,0.000520048,0.000520048
122,1160.73,0.7235,0.79906,1.06146,0.96489,0.97456,0.98768,0.81489,0.60704,0.48166,0.91439,0.000516048,0.000516048,0.000516048
123,1170.15,0.7346,0.81639,1.07045,0.96388,0.97573,0.98667,0.82323,0.57791,0.4784,0.90667,0.000512049,0.000512049,0.000512049
124,1179.51,0.73443,0.80897,1.07705,0.97843,0.97024,0.98867,0.82583,0.58267,0.48128,0.91159,0.000508049,0.000508049,0.000508049
125,1188.95,0.73298,0.82488,1.07184,0.97249,0.96661,0.98342,0.83095,0.57001,0.47307,0.90458,0.00050405,0.00050405,0.00050405
126,1198.52,0.72666,0.80806,1.07342,0.96476,0.97177,0.98529,0.82438,0.57271,0.46515,0.90498,0.00050005,0.00050005,0.00050005
127,1207.91,0.70831,0.78477,1.05613,0.97106,0.95808,0.98281,0.8232,0.60171,0.47056,0.91278,0.00049605,0.00049605,0.00049605
128,1217.39,0.74373,0.80413,1.08109,0.95996,0.97912,0.98364,0.83583,0.5476,0.45455,0.89863,0.000492051,0.000492051,0.000492051
129,1226.8,0.75177,0.84844,1.09046,0.96654,0.98107,0.98466,0.8285,0.57302,0.45695,0.90495,0.000488051,0.000488051,0.000488051
130,1236.29,0.72579,0.80333,1.07108,0.96664,0.97089,0.98532,0.82229,0.57486,0.45657,0.90745,0.000484052,0.000484052,0.000484052
131,1245.64,0.75636,0.82861,1.08552,0.97032,0.97838,0.98964,0.82434,0.56928,0.46588,0.9026,0.000480052,0.000480052,0.000480052
132,1255.18,0.72301,0.79767,1.07522,0.97402,0.96922,0.98717,0.83142,0.55079,0.46547,0.8988,0.000476052,0.000476052,0.000476052
133,1264.58,0.73256,0.79619,1.07107,0.96759,0.97454,0.99078,0.83611,0.54154,0.46238,0.89664,0.000472053,0.000472053,0.000472053
134,1274.34,0.74387,0.81267,1.06874,0.971,0.97245,0.9909,0.83206,0.53786,0.45395,0.89496,0.000468053,0.000468053,0.000468053
135,1283.76,0.72635,0.8001,1.07174,0.98514,0.97496,0.99162,0.83153,0.55571,0.45578,0.89621,0.000464054,0.000464054,0.000464054
136,1293.27,0.70744,0.76139,1.04801,0.9783,0.97047,0.98766,0.82238,0.58049,0.45285,0.90267,0.000460054,0.000460054,0.000460054
137,1302.68,0.71329,0.78105,1.05956,0.97126,0.98166,0.9916,0.83029,0.57707,0.45887,0.90982,0.000456054,0.000456054,0.000456054
138,1312.13,0.71299,0.77029,1.05098,0.97967,0.97157,0.98911,0.83035,0.56168,0.45334,0.89859,0.000452055,0.000452055,0.000452055
139,1321.62,0.70821,0.78127,1.05227,0.97988,0.96869,0.98808,0.83441,0.54782,0.45228,0.89256,0.000448055,0.000448055,0.000448055
140,1331.05,0.72641,0.7847,1.05841,0.98532,0.96665,0.98776,0.83097,0.54461,0.45224,0.89679,0.000444056,0.000444056,0.000444056
141,1340.54,0.71287,0.78597,1.0687,0.98827,0.97384,0.98892,0.82605,0.59272,0.45501,0.91274,0.000440056,0.000440056,0.000440056
142,1349.98,0.7118,0.76859,1.0554,0.98666,0.98031,0.99128,0.83522,0.54622,0.43941,0.8956,0.000436056,0.000436056,0.000436056
143,1359.46,0.71272,0.77825,1.0646,0.97886,0.97643,0.98791,0.83177,0.56253,0.44396,0.89884,0.000432057,0.000432057,0.000432057
144,1368.91,0.72335,0.79836,1.07218,0.98497,0.97398,0.98808,0.83734,0.54637,0.43683,0.89293,0.000428057,0.000428057,0.000428057
145,1378.42,0.7161,0.78872,1.06573,0.98749,0.97501,0.98931,0.83361,0.57309,0.44011,0.90287,0.000424058,0.000424058,0.000424058
146,1388,0.70161,0.74766,1.04696,0.97559,0.98685,0.99293,0.82981,0.56731,0.44425,0.90059,0.000420058,0.000420058,0.000420058
147,1397.48,0.72305,0.78481,1.06795,0.99006,0.97915,0.99232,0.82988,0.57919,0.44027,0.90348,0.000416058,0.000416058,0.000416058
148,1406.9,0.73481,0.79364,1.07361,0.9924,0.98048,0.99219,0.83272,0.56819,0.43398,0.89924,0.000412059,0.000412059,0.000412059
149,1416.4,0.73793,0.80302,1.07866,0.98349,0.97427,0.99209,0.83821,0.54886,0.43137,0.89784,0.000408059,0.000408059,0.000408059
150,1425.87,0.72406,0.79708,1.06909,0.9732,0.98117,0.99226,0.83901,0.55118,0.43566,0.89577,0.00040406,0.00040406,0.00040406
151,1435.39,0.70018,0.76277,1.05326,0.9706,0.98436,0.99273,0.84386,0.54961,0.43518,0.89774,0.00040006,0.00040006,0.00040006
152,1444.81,0.70418,0.77327,1.05167,0.97718,0.9762,0.99072,0.83991,0.54801,0.42919,0.89894,0.00039606,0.00039606,0.00039606
153,1454.28,0.72203,0.77459,1.06332,0.98208,0.97207,0.9917,0.84553,0.53066,0.42579,0.89244,0.000392061,0.000392061,0.000392061
154,1463.68,0.68023,0.73669,1.03798,0.9863,0.97927,0.99257,0.8478,0.5388,0.42844,0.89541,0.000388061,0.000388061,0.000388061
155,1473.27,0.71059,0.76073,1.05967,0.98843,0.97363,0.98897,0.84133,0.55614,0.43589,0.90231,0.000384062,0.000384062,0.000384062
156,1482.6,0.68582,0.73254,1.04655,0.99325,0.96847,0.99393,0.85079,0.52604,0.4305,0.89233,0.000380062,0.000380062,0.000380062
157,1492.2,0.67777,0.73609,1.04827,0.98705,0.97368,0.99408,0.84204,0.55103,0.4354,0.89278,0.000376062,0.000376062,0.000376062
158,1501.6,0.68171,0.73768,1.04381,0.97816,0.9797,0.99216,0.84663,0.52871,0.43406,0.88844,0.000372063,0.000372063,0.000372063
159,1511.11,0.69666,0.74949,1.04846,0.97051,0.9876,0.993,0.84777,0.54078,0.43282,0.88921,0.000368063,0.000368063,0.000368063
160,1520.68,0.70354,0.75959,1.05881,0.97058,0.98218,0.99314,0.84848,0.53045,0.43005,0.88648,0.000364064,0.000364064,0.000364064
161,1530.16,0.70128,0.75258,1.0677,0.97227,0.98856,0.99391,0.8433,0.54762,0.42847,0.88861,0.000360064,0.000360064,0.000360064
162,1539.59,0.69357,0.74513,1.0514,0.99253,0.97125,0.99438,0.83797,0.54404,0.42703,0.88983,0.000356064,0.000356064,0.000356064
163,1549.04,0.66768,0.71673,1.02842,0.99402,0.97878,0.99425,0.84467,0.54409,0.42751,0.89155,0.000352065,0.000352065,0.000352065
164,1558.51,0.69216,0.76378,1.05035,0.99076,0.97819,0.99234,0.84635,0.52749,0.4239,0.88499,0.000348065,0.000348065,0.000348065
165,1567.98,0.69101,0.76163,1.05743,0.98822,0.97819,0.99248,0.8423,0.54445,0.42076,0.89318,0.000344066,0.000344066,0.000344066
166,1577.46,0.68113,0.74602,1.04084,0.98866,0.9797,0.99394,0.84167,0.53001,0.41997,0.88485,0.000340066,0.000340066,0.000340066
167,1586.76,0.68447,0.74105,1.04592,0.986,0.98025,0.99409,0.86354,0.49324,0.42329,0.87869,0.000336066,0.000336066,0.000336066
168,1596.36,0.68166,0.75115,1.04165,0.98876,0.97116,0.9928,0.85005,0.51941,0.42069,0.88638,0.000332067,0.000332067,0.000332067
169,1605.8,0.69279,0.75806,1.05896,0.99412,0.97167,0.99329,0.85794,0.48975,0.41468,0.87709,0.000328067,0.000328067,0.000328067
170,1615.29,0.67433,0.74578,1.04601,0.99234,0.9802,0.99358,0.85654,0.50041,0.41443,0.88198,0.000324068,0.000324068,0.000324068
171,1624.72,0.67739,0.73568,1.04323,0.988,0.96708,0.99189,0.84782,0.52161,0.41946,0.88507,0.000320068,0.000320068,0.000320068
172,1634.22,0.67491,0.71877,1.03466,0.99034,0.97509,0.99292,0.84648,0.51832,0.41964,0.88595,0.000316068,0.000316068,0.000316068
173,1643.79,0.68345,0.72554,1.04522,0.98844,0.97072,0.99295,0.85205,0.51867,0.41406,0.88406,0.000312069,0.000312069,0.000312069
174,1653.26,0.68011,0.73697,1.04096,0.99053,0.96788,0.99311,0.84361,0.53974,0.41798,0.88931,0.000308069,0.000308069,0.000308069
175,1662.63,0.68313,0.74417,1.05076,0.98637,0.97368,0.99343,0.84853,0.52987,0.41617,0.88779,0.00030407,0.00030407,0.00030407
176,1672.14,0.67064,0.71965,1.0351,0.99209,0.97661,0.99418,0.85218,0.51212,0.409,0.88325,0.00030007,0.00030007,0.00030007
177,1681.51,0.695,0.75441,1.05116,0.98219,0.97868,0.99396,0.85418,0.51258,0.41058,0.88092,0.00029607,0.00029607,0.00029607
178,1691.08,0.69222,0.75969,1.06075,0.97941,0.98242,0.99347,0.85201,0.50906,0.407,0.88245,0.000292071,0.000292071,0.000292071
179,1700.46,0.66294,0.70927,1.03128,0.9896,0.97579,0.9931,0.83906,0.5516,0.42079,0.88911,0.000288071,0.000288071,0.000288071
180,1710.02,0.66956,0.71322,1.04031,0.99357,0.98107,0.99409,0.8528,0.50082,0.41348,0.87774,0.000284072,0.000284072,0.000284072
181,1719.41,0.67444,0.72072,1.04936,0.99087,0.97797,0.99359,0.85546,0.50377,0.40523,0.87874,0.000280072,0.000280072,0.000280072
