epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,60.1519,0.95368,1.16082,1.11375,0.6069,0.52172,0.52746,0.34209,1.2253,1.63907,1.38356,0.00102282,0.00102282,0.00102282
74,60.9103,0.96042,1.17835,1.13868,0.7908,0.40954,0.53361,0.36259,1.18713,1.6383,1.3245,0.00101273,0.00101273,0.00101273
75,61.7625,0.95868,1.21319,1.12045,0.80112,0.38908,0.52024,0.36069,1.14878,1.676,1.29356,0.00100257,0.00100257,0.00100257
76,62.5305,0.9687,1.19389,1.12555,0.66457,0.44528,0.52022,0.34024,1.21444,1.72505,1.3152,0.000992338,0.000992338,0.000992338
77,63.2814,0.98981,1.17732,1.14229,0.59885,0.54826,0.55527,0.37302,1.16798,1.68696,1.30482,0.00098204,0.00098204,0.00098204
78,64.1142,0.89728,1.10674,1.10789,0.71496,0.46988,0.51984,0.36008,1.31252,1.7369,1.40935,0.000971677,0.000971677,0.000971677
79,64.8838,0.90491,1.13992,1.11132,0.57026,0.48948,0.51058,0.31698,1.4401,1.82404,1.51634,0.000961253,0.000961253,0.000961253
80,65.6509,0.88263,1.11979,1.10807,0.6243,0.51776,0.51056,0.32607,1.49862,1.76149,1.63314,0.00095077,0.00095077,0.00095077
81,66.4218,0.91503,1.14907,1.10525,0.64629,0.51722,0.5334,0.33273,1.41379,1.76392,1.5284,0.00094023,0.00094023,0.00094023
82,67.173,0.87231,1.11645,1.10264,0.64692,0.4599,0.51621,0.34006,1.33657,1.81799,1.41219,0.000929636,0.000929636,0.000929636
83,67.9209,0.85896,1.05713,1.07083,0.65712,0.4749,0.5206,0.35447,1.25406,1.76844,1.36178,0.000918991,0.000918991,0.000918991
84,68.6716,0.86176,1.00719,1.06286,0.5911,0.44526,0.50926,0.3357,1.2061,1.82212,1.34612,0.000908297,0.000908297,0.000908297
85,69.4361,0.87534,1.01951,1.07766,0.5969,0.4428,0.5219,0.34473,1.28516,1.84689,1.39216,0.000897557,0.000897557,0.000897557
86,70.1872,0.89119,1.05747,1.07969,0.57426,0.45933,0.48487,0.31679,1.27688,1.9704,1.39428,0.000886774,0.000886774,0.000886774
87,70.9377,0.87183,1.0065,1.11895,0.65983,0.41145,0.46988,0.2935,1.31789,1.96297,1.4696,0.00087595,0.00087595,0.00087595
