epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,603.661,0.65011,0.71782,1.02333,0.98564,0.96786,0.99301,0.86315,0.50243,0.4329,0.86752,0.000180082,0.000180082,0.000180082
84,610.836,0.63337,0.69692,1.01494,0.99096,0.9721,0.99315,0.86597,0.4991,0.43849,0.86992,0.000170083,0.000170083,0.000170083
85,618.017,0.6378,0.71308,1.02039,0.99474,0.96923,0.99313,0.86485,0.49351,0.43055,0.86704,0.000160084,0.000160084,0.000160084
86,625.36,0.66592,0.73909,1.03514,0.99541,0.97525,0.9935,0.85957,0.49676,0.43164,0.86613,0.000150085,0.000150085,0.000150085
87,632.551,0.64024,0.71035,1.02042,0.99474,0.96885,0.99323,0.87173,0.47791,0.43246,0.86491,0.000140086,0.000140086,0.000140086
88,639.77,0.62873,0.7019,1.01456,0.99692,0.96899,0.9931,0.88604,0.45009,0.42315,0.85962,0.000130087,0.000130087,0.000130087
89,647.006,0.63726,0.71396,1.02025,0.98899,0.97354,0.99286,0.87627,0.46636,0.42557,0.86224,0.000120088,0.000120088,0.000120088
90,654.209,0.63112,0.70967,1.01757,0.98791,0.97333,0.99285,0.87879,0.46989,0.42699,0.86169,0.000110089,0.000110089,0.000110089
91,662.592,0.46594,0.76182,0.92129,0.96728,0.96217,0.98927,0.86461,0.49595,0.46957,0.87627,0.00010009,0.00010009,0.00010009
92,669.682,0.4502,0.70205,0.91194,0.97874,0.96483,0.98996,0.85491,0.50508,0.47278,0.87181,9.0091e-05,9.0091e-05,9.0091e-05
93,676.734,0.44082,0.67436,0.90635,0.97556,0.96401,0.9903,0.86421,0.49121,0.47003,0.86952,8.0092e-05,8.0092e-05,8.0092e-05
94,683.821,0.43209,0.66117,0.90629,0.96933,0.96938,0.99099,0.86244,0.49651,0.4766,0.86923,7.0093e-05,7.0093e-05,7.0093e-05
95,691.118,0.42968,0.65159,0.90607,0.98144,0.96332,0.99185,0.87247,0.47231,0.46137,0.86282,6.0094e-05,6.0094e-05,6.0094e-05
96,698.192,0.42514,0.6394,0.89732,0.98215,0.96483,0.99217,0.86546,0.49105,0.46462,0.8658,5.0095e-05,5.0095e-05,5.0095e-05
97,705.276,0.42568,0.63526,0.90455,0.97775,0.97535,0.99223,0.86455,0.49785,0.46666,0.86722,4.0096e-05,4.0096e-05,4.0096e-05
98,712.374,0.41814,0.62833,0.89652,0.9779,0.97425,0.99224,0.87089,0.47892,0.46306,0.86259,3.0097e-05,3.0097e-05,3.0097e-05
99,719.5,0.40777,0.62211,0.88523,0.97553,0.97415,0.99192,0.87187,0.48019,0.45675,0.8629,2.0098e-05,2.0098e-05,2.0098e-05
100,726.637,0.41336,0.62481,0.8941,0.97923,0.97732,0.99282,0.87295,0.47427,0.45546,0.86154,1.0099e-05,1.0099e-05,1.0099e-05
